,index,Netflix,Hulu,Prime Video,Disney+,title,budget,company,country,director,genre,rating,score,star,votes,writer,original_language,popularity,revenue,runtime,release_year,release_month,release_day,class,score_prediction
1021,1020,0.0,0.0,0.0,0.0,Troy,175000000.0,Warner Bros.,USA,Other,Drama,R,7.2,Other,416797,Other,en,66.8,497409852,163.0,2004,5,14,0,6.2
1022,1021,0.0,0.0,0.0,0.0,Thumbsucker,4000000.0,Other,USA,Other,Comedy,R,6.6,Other,19421,Other,en,4.8,1919197,96.0,2005,10,7,0,5.9
1023,1022,0.0,0.0,0.0,0.0,The Lord of the Rings: The Two Towers,94000000.0,New Line Cinema,USA,Other,Adventure,PG-13,8.7,Other,1214273,Other,en,106.9,926287400,179.0,2002,12,18,0,6.7
1024,1023,0.0,0.0,0.0,0.0,College,6500000.0,Other,USA,Other,Comedy,R,4.6,Other,11390,Other,en,7.0,6230276,97.0,2008,8,29,0,6.6
1025,1024,0.0,0.0,0.0,0.0,The Usual Suspects,6000000.0,Other,USA,Other,Crime,R,8.6,Other,817724,Other,en,64.0,23341568,106.0,1995,9,15,0,6.2
1026,1025,0.0,0.0,0.0,0.0,Basquiat,3300000.0,Other,USA,Other,Biography,R,6.9,Other,16940,Other,en,3.6,3011195,108.0,1996,8,9,0,6.0
1027,1026,0.0,0.0,0.0,0.0,My Name Is Khan,12000000.0,Other,Other,Other,Adventure,PG-13,8.0,Other,81362,Other,en,14.7,42345360,155.0,2010,2,12,0,6.1
1028,1027,0.0,0.0,0.0,0.0,Hollow Man,95000000.0,Columbia Pictures Corporation,USA,Other,Action,R,5.7,Other,108401,Other,en,28.2,190213455,112.0,2000,8,4,0,6.7
1029,1028,0.0,0.0,0.0,0.0,The Box,16000000.0,Warner Bros.,USA,Other,Drama,PG-13,5.6,Other,80978,Other,en,21.6,33333531,115.0,2009,11,6,0,6.2
1030,1029,0.0,0.0,0.0,0.0,Sideways,12000000.0,Other,USA,Other,Comedy,R,7.5,Other,158893,Other,en,23.4,109502303,126.0,2005,1,21,0,6.1
1031,1030,0.0,0.0,0.0,0.0,Boiler Room,7000000.0,New Line Cinema,USA,Other,Crime,R,7.0,Other,44031,Other,en,11.2,28780255,119.0,2000,2,18,0,5.8
1032,1031,0.0,0.0,0.0,0.0,Take the Lead,30000000.0,New Line Cinema,USA,Other,Drama,PG-13,6.7,Other,22884,Other,en,9.0,34742066,113.0,2006,4,7,0,6.1
1033,1032,0.0,0.0,0.0,0.0,The Banger Sisters,10000000.0,Other,USA,Other,Comedy,R,5.6,Other,13096,Other,en,6.0,0,99.0,2002,9,20,0,5.9
1034,1033,0.0,0.0,0.0,0.0,My Life in Ruins,17000000.0,Other,USA,Other,Comedy,PG-13,5.9,Other,16246,Other,en,5.8,20455276,96.5,2009,6,5,0,6.3
1035,1034,0.0,0.0,0.0,0.0,Punisher: War Zone,35000000.0,Other,USA,Other,Action,R,6.0,Other,52773,Other,en,17.1,10089373,102.5,2008,12,5,0,5.9
1036,1035,0.0,0.0,0.0,0.0,Peaceful Warrior,10000000.0,Other,USA,Other,Drama,PG-13,7.3,Other,22535,Other,en,8.3,0,110.0,2006,6,23,0,6.4
1037,1036,0.0,0.0,0.0,0.0,Where the Heart Is,15000000.0,Twentieth Century Fox Film Corporation,USA,Other,Comedy,PG-13,6.8,Other,28665,Other,en,6.9,33771174,120.0,2000,4,28,0,5.9
1038,1037,0.0,0.0,0.0,0.0,Thomas and the Magic Railroad,19000000.0,Other,UK,Other,Adventure,G,3.7,Other,3114,Other,en,1.9,0,85.0,2000,7,26,0,6.6
1039,1038,0.0,0.0,0.0,0.0,Dogma,10000000.0,Other,USA,Kevin Smith,Adventure,R,7.4,Other,190414,Kevin Smith,en,14.5,30652890,130.0,1999,11,12,0,6.1
1040,1039,0.0,0.0,0.0,0.0,Fast Five,125000000.0,Universal Pictures,USA,Other,Action,PG-13,7.3,Other,309807,Other,en,7.3,626137675,130.0,2011,4,29,0,6.1
1041,1040,0.0,0.0,0.0,0.0,Divine Secrets of the Ya-Ya Sisterhood,27000000.0,Other,USA,Other,Drama,PG-13,6.0,Other,16174,Other,en,5.6,0,116.0,2002,6,7,0,6.2
1042,1041,0.0,0.0,0.0,0.0,Joe Dirt,17700000.0,Columbia Pictures Corporation,USA,Other,Adventure,PG-13,5.9,Other,44375,Other,en,16.0,30987695,91.0,2001,4,11,0,6.3
1043,1042,0.0,0.0,0.0,0.0,Twins,15000000.0,Universal Pictures,USA,Other,Comedy,PG,6.0,Other,94854,Other,en,17.6,216614388,107.0,1988,12,9,0,6.3
1044,1043,0.0,0.0,0.0,0.0,Die Hard,28000000.0,Twentieth Century Fox Film Corporation,USA,Other,Action,R,8.2,Bruce Willis,650948,Other,en,66.2,140767956,131.0,1988,7,20,0,5.9
1045,1044,0.0,0.0,0.0,0.0,Hairspray,75000000.0,New Line Cinema,USA,Other,Comedy,PG,6.7,Other,105426,Other,en,31.2,90450008,117.0,2007,7,20,0,6.0
1046,1045,0.0,0.0,0.0,0.0,The Prestige,40000000.0,Touchstone Pictures,USA,Other,Drama,PG-13,8.5,Other,947988,Other,en,74.4,109676311,130.0,2006,10,20,0,6.7
1047,1046,0.0,0.0,0.0,0.0,50 First Dates,75000000.0,Columbia Pictures Corporation,USA,Other,Comedy,PG-13,6.8,Adam Sandler,285752,Other,en,61.4,196482882,99.0,2004,2,13,0,6.2
1048,1047,0.0,0.0,0.0,0.0,Songcatcher,1800000.0,Other,USA,Other,Drama,PG-13,7.2,Other,2948,Other,en,3.4,0,109.0,2001,7,27,0,6.2
1049,1048,0.0,0.0,0.0,0.0,The Triplets of Belleville,9500000.0,Other,France,Other,Animation,PG-13,7.8,Other,45091,Other,fr,13.9,1477676,80.0,2004,2,13,0,5.9
1050,1049,0.0,0.0,0.0,0.0,Diary of a Wimpy Kid: Rodrick Rules,21000000.0,Fox 2000 Pictures,USA,Other,Comedy,PG,6.6,Other,21142,Other,en,14.3,72417394,99.5,2011,3,25,0,5.9
1051,1050,0.0,0.0,0.0,0.0,The Dark Knight Rises,250000000.0,Warner Bros.,UK,Other,Action,PG-13,8.4,Other,1262878,Other,en,112.3,1084939099,164.5,2012,7,20,0,6.0
1052,1051,0.0,0.0,0.0,0.0,Session 9,1500000.0,Other,USA,Other,Horror,R,6.5,Other,46939,Other,en,11.1,373967,100.0,2001,9,14,0,6.1
1053,1052,0.0,0.0,0.0,0.0,Percy Jackson: Sea of Monsters,90000000.0,Fox 2000 Pictures,USA,Other,Adventure,PG,5.9,Other,95556,Other,en,40.3,174578751,106.0,2013,8,7,0,6.2
1054,1053,0.0,0.0,0.0,0.0,Infamous,13000000.0,Other,USA,Other,Biography,R,7.1,Other,14901,Other,en,3.7,1151330,110.0,2006,10,13,0,6.3
1055,1054,0.0,0.0,0.0,0.0,American Dreamz,17000000.0,Universal Pictures,USA,Other,Comedy,PG-13,5.5,Other,23268,Other,en,7.9,7314027,107.0,2006,4,21,0,6.5
1056,1055,0.0,0.0,0.0,0.0,Sweet November,40000000.0,Warner Bros.,USA,Other,Drama,PG-13,6.7,Other,74980,Other,en,19.4,65754228,119.0,2001,2,16,0,6.0
1057,1056,0.0,0.0,0.0,0.0,Due Date,65000000.0,Warner Bros.,USA,Other,Comedy,R,6.6,Other,288706,Other,en,43.9,211780824,95.0,2010,11,5,0,6.4
1058,1057,0.0,0.0,0.0,0.0,Hanna,30000000.0,Other,USA,Other,Action,PG-13,6.8,Other,167780,Other,en,31.2,63782078,111.0,2011,4,8,0,6.0
1059,1058,0.0,0.0,0.0,0.0,Like Mike,30000000.0,Twentieth Century Fox Film Corporation,USA,Other,Comedy,PG,5.1,Other,16253,Other,en,5.7,0,99.0,2002,7,3,0,6.3
1060,1059,0.0,0.0,0.0,0.0,The Longest Yard,82000000.0,Paramount Pictures,USA,Other,Comedy,PG-13,6.4,Adam Sandler,140573,Other,en,26.1,190320568,113.0,2005,5,27,0,5.9
1061,1060,0.0,0.0,0.0,0.0,The Number 23,32000000.0,New Line Cinema,USA,Joel Schumacher,Mystery,R,6.4,Other,175155,Other,en,23.2,77566815,101.0,2007,2,23,0,6.2
1062,1061,0.0,0.0,0.0,0.0,In the Cut,12000000.0,Other,UK,Other,Mystery,R,5.3,Other,19535,Other,en,10.5,23,119.0,2003,10,31,0,6.1
1063,1062,0.0,0.0,0.0,0.0,Meet Joe Black,90000000.0,Universal Pictures,USA,Other,Drama,PG-13,7.1,Other,181847,Other,en,36.1,142940100,178.0,1998,11,13,0,5.8
1064,1063,0.0,0.0,0.0,0.0,The Twilight Saga: Breaking Dawn - Part 2,120000000.0,Other,USA,Other,Adventure,PG-13,5.5,Other,200402,Other,en,99.7,829000000,115.0,2012,11,16,0,6.3
1065,1064,0.0,0.0,0.0,0.0,The Book of Life,50000000.0,Other,USA,Other,Animation,PG,7.3,Other,52731,Other,en,34.9,97437106,95.0,2014,10,17,0,5.9
1066,1065,0.0,0.0,0.0,0.0,House on Haunted Hill,37000000.0,Other,USA,Other,Horror,R,5.6,Other,47590,Other,en,13.7,40846082,93.0,1999,10,29,0,5.9
1067,1066,0.0,0.0,0.0,0.0,Down to You,35000000.0,Other,USA,Other,Comedy,PG-13,4.9,Other,12938,Other,en,3.3,0,91.0,2000,1,21,0,6.1
1068,1067,0.0,0.0,0.0,0.0,The Texas Chainsaw Massacre 2,4700000.0,Other,USA,Other,Comedy,UNRATED,5.6,Other,21392,Other,en,9.6,8025872,95.0,1986,8,22,0,6.2
1069,1068,0.0,0.0,0.0,0.0,Congo,50000000.0,Paramount Pictures,USA,Other,Action,PG-13,5.1,Other,36918,Michael Crichton,en,10.8,152022101,109.0,1995,6,9,0,6.1
1070,1069,0.0,0.0,0.0,0.0,Friday the 13th Part VIII: Jason Takes Manhattan,5000000.0,Paramount Pictures,USA,Other,Adventure,R,4.6,Other,25632,Other,en,12.9,14000000,100.0,1989,7,28,0,6.2
1071,1070,0.0,0.0,0.0,0.0,Nerve,20000000.0,Other,USA,Other,Adventure,PG-13,6.6,Other,83308,Other,en,62.9,83707310,96.0,2016,7,27,1,5.9
1072,1071,0.0,0.0,0.0,0.0,Snow White and the Huntsman,170000000.0,Other,USA,Other,Action,PG-13,6.1,Other,246445,Other,en,77.2,396600000,127.0,2012,6,1,0,6.1
1073,1072,0.0,0.0,0.0,0.0,Bad Moms,20000000.0,Other,USA,Other,Comedy,R,6.2,Other,77503,Other,en,42.5,183936074,100.0,2016,7,29,0,5.9
1074,1073,0.0,0.0,0.0,0.0,Eraser,100000000.0,Other,USA,Other,Action,R,6.1,Other,90551,Other,en,24.5,242295562,115.0,1996,6,21,0,6.2
1075,1074,0.0,0.0,0.0,0.0,The X Files,66000000.0,Twentieth Century Fox Film Corporation,USA,Other,Drama,PG-13,7.0,Other,91034,Other,en,18.6,189198313,121.0,1998,6,19,0,6.1
1076,1075,0.0,0.0,0.0,0.0,The Replacements,50000000.0,Other,USA,Other,Comedy,PG-13,6.5,Other,51179,Other,en,14.8,0,118.0,2000,8,11,0,6.4
1077,1076,0.0,0.0,0.0,0.0,The Best of Me,26000000.0,Other,USA,Other,Drama,PG-13,6.7,Other,52087,Other,en,33.9,35926213,117.5,2014,10,17,0,6.2
1078,1077,0.0,0.0,0.0,0.0,Harry Potter and the Goblet of Fire,150000000.0,Warner Bros.,UK,Other,Adventure,PG-13,7.7,Other,434817,Other,en,101.3,895921036,157.0,2005,11,18,0,6.1
1079,1078,0.0,0.0,0.0,0.0,Saving Silverman,22000000.0,Columbia Pictures Corporation,USA,Other,Action,PG-13,5.9,Other,34866,Other,en,12.9,19351569,90.0,2001,2,9,0,5.8
1080,1079,0.0,0.0,0.0,0.0,Shutter,8000000.0,Other,USA,Other,Horror,PG-13,5.2,Other,28820,Other,en,8.9,0,85.0,2008,3,21,0,6.2
1081,1080,0.0,0.0,0.0,0.0,At First Sight,60000000.0,Metro Goldwyn Mayer,USA,Other,Drama,PG-13,5.9,Other,11867,Other,en,5.8,0,128.0,1999,1,15,0,6.1
1082,1081,0.0,0.0,0.0,0.0,Halloween II,15000000.0,Other,USA,Other,Horror,R,4.9,Other,39500,Other,en,12.9,39421467,105.0,2009,8,28,0,5.9
1083,1082,0.0,0.0,0.0,0.0,Rendition,27500000.0,Other,USA,Other,Drama,R,6.8,Other,49840,Other,en,12.7,24748670,121.0,2007,10,19,0,5.9
1084,1083,0.0,0.0,0.0,0.0,Maniac,6000000.0,Other,France,Other,Horror,NOT RATED,6.1,Other,29997,Other,en,19.3,31081,89.0,2013,1,2,0,6.2
1085,1084,0.0,0.0,0.0,0.0,Fifty Shades of Grey,40000000.0,Other,USA,Other,Drama,R,4.1,Other,253340,Other,en,98.8,571006128,125.0,2015,2,13,0,6.0
1086,1085,0.0,0.0,0.0,0.0,"Good Morning, Vietnam",13000000.0,Touchstone Pictures,USA,Barry Levinson,Biography,R,7.3,Other,107566,Other,en,18.4,123922370,121.0,1988,1,15,0,6.0
1087,1086,0.0,0.0,0.0,0.0,Mortdecai,60000000.0,Other,UK,Other,Action,R,5.5,Johnny Depp,55246,Other,en,52.4,30418560,106.5,2015,1,23,0,6.1
1088,1087,0.0,0.0,0.0,0.0,No Good Deed,13200000.0,Other,USA,Other,Crime,PG-13,5.6,Other,14417,Other,en,24.7,53830415,83.5,2014,9,12,0,6.5
1089,1088,0.0,0.0,0.0,0.0,Black Rain,30000000.0,Paramount Pictures,USA,Ridley Scott,Action,R,6.6,Other,42281,Other,en,11.2,45892212,125.0,1989,9,22,0,6.2
1090,1089,0.0,0.0,0.0,0.0,Bridesmaids,32500000.0,Universal Pictures,USA,Other,Comedy,R,6.8,Other,233851,Other,en,17.1,288383523,125.0,2011,5,13,0,5.9
1091,1090,0.0,0.0,0.0,0.0,Jersey Girl,35000000.0,Miramax,USA,Kevin Smith,Comedy,PG-13,6.2,Other,57503,Kevin Smith,en,14.7,36098382,102.0,2004,3,26,1,7.5
1092,1091,0.0,0.0,0.0,0.0,8 Women,8000000.0,Other,France,Other,Comedy,R,7.1,Other,25216,Other,fr,8.2,0,111.0,2002,10,4,2,7.6
1093,1092,0.0,0.0,0.0,0.0,Body of Lies,70000000.0,Warner Bros.,USA,Ridley Scott,Action,R,7.1,Other,186416,Other,en,37.5,113280098,128.0,2008,10,10,2,7.2
1094,1093,0.0,0.0,0.0,0.0,In Dreams,30000000.0,Other,USA,Other,Drama,R,5.5,Other,11367,Other,en,3.2,0,100.0,1999,1,15,1,8.1
1095,1094,0.0,0.0,0.0,0.0,Rounders,12000000.0,Miramax,USA,Other,Crime,R,7.4,Matt Damon,128598,Other,en,18.4,22921898,121.0,1998,9,11,0,8.2
1096,1095,0.0,0.0,0.0,0.0,Step Up 3D,30000000.0,Other,USA,Other,Drama,PG-13,6.2,Other,50762,Other,en,25.1,159291809,107.0,2010,8,6,0,8.3
1097,1096,0.0,0.0,0.0,0.0,Batman Returns,80000000.0,Warner Bros.,USA,Tim Burton,Action,PG-13,7.0,Other,233700,Other,en,59.1,280000000,126.0,1992,6,19,0,6.6
1098,1097,0.0,0.0,0.0,0.0,Scream 3,40000000.0,Other,USA,Other,Horror,R,5.5,Other,105972,Other,en,25.0,161834276,116.0,2000,2,4,1,6.5
1099,1098,0.0,0.0,0.0,0.0,Stand by Me,8000000.0,Columbia Pictures Corporation,USA,Rob Reiner,Adventure,R,8.1,Other,300696,Stephen King,en,51.1,52287414,89.0,1986,8,22,2,9.4
1100,1099,0.0,0.0,0.0,0.0,The Baader Meinhof Complex,27000000.0,Other,Germany,Other,Action,R,7.4,Other,31689,Other,Other,7.7,0,150.0,2008,9,25,1,6.8
1101,1100,0.0,0.0,0.0,0.0,The Adventures of Elmo in Grouchland,26000000.0,Other,USA,Other,Adventure,G,5.8,Other,2318,Other,en,3.1,0,73.0,1999,10,1,1,6.4
1102,1101,0.0,0.0,0.0,0.0,Tomorrowland,190000000.0,Walt Disney Pictures,USA,Other,Action,PG,6.5,George Clooney,150231,Other,en,130.3,209154322,130.0,2015,5,22,0,6.6
1103,1102,0.0,0.0,0.0,0.0,The Ladykillers,35000000.0,Touchstone Pictures,USA,Other,Comedy,R,6.2,Tom Hanks,89095,Joel Coen,en,23.7,0,104.0,2004,3,26,1,7.2
1104,1103,0.0,0.0,0.0,0.0,Zoolander,28000000.0,Paramount Pictures,Germany,Other,Comedy,PG-13,6.6,Ben Stiller,216618,Other,en,38.1,60780981,89.5,2001,9,28,0,6.4
1105,1104,0.0,0.0,0.0,0.0,Universal Soldier: The Return,45000000.0,Other,USA,Other,Action,R,4.1,Other,25407,Other,en,14.6,10667893,82.5,1999,8,20,1,7.0
1106,1105,0.0,0.0,0.0,0.0,The World's End,20000000.0,Universal Pictures,UK,Other,Action,R,7.0,Other,209412,Other,en,56.0,46089287,109.0,2013,8,23,0,6.5
1107,1106,0.0,0.0,0.0,0.0,Lords of Dogtown,25000000.0,Columbia Pictures Corporation,USA,Other,Biography,PG-13,7.1,Other,46626,Other,en,8.1,13411957,107.0,2005,6,3,1,6.7
1108,1107,0.0,0.0,0.0,0.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,25000000.0,Other,USA,Other,Action,PG,6.0,Other,45187,Other,en,15.5,78000000,88.0,1991,3,22,1,6.3
1109,1108,0.0,0.0,0.0,0.0,Being John Malkovich,13000000.0,Other,USA,Other,Comedy,R,7.8,Other,271172,Other,en,27.5,22863596,112.0,1999,12,3,0,6.6
1110,1109,0.0,0.0,0.0,0.0,The Nutcracker,19000000.0,Other,USA,Other,Family,G,5.8,Other,1285,Other,en,0.1,2119994,92.5,1993,11,24,2,7.3
1111,1110,0.0,0.0,0.0,0.0,Welcome to the Dollhouse,800000.0,Other,USA,Other,Comedy,R,7.4,Other,28176,Other,en,5.9,0,88.0,1996,5,24,0,6.6
1112,1111,0.0,0.0,0.0,0.0,Nanny McPhee,25000000.0,Universal Pictures,USA,Other,Comedy,PG,6.6,Other,55788,Other,en,24.4,122489822,97.0,2006,1,27,1,6.7
1113,1112,0.0,0.0,0.0,0.0,X-Men,75000000.0,Twentieth Century Fox Film Corporation,USA,Other,Action,PG-13,7.4,Other,497261,Other,en,4.7,296339527,104.0,2000,7,14,0,6.5
1114,1113,0.0,0.0,0.0,0.0,The Secret Life of Bees,11000000.0,Other,USA,Other,Drama,PG-13,7.3,Other,21300,Other,en,7.6,38105395,114.0,2008,10,17,0,6.6
1115,1114,0.0,0.0,0.0,0.0,90 Minutes in Heaven,5000000.0,Other,USA,Other,Drama,PG-13,4.7,Other,2671,Other,en,3.9,4842699,121.0,2015,9,11,0,6.7
1116,1115,0.0,0.0,0.0,0.0,Armored,27000000.0,Other,USA,Other,Action,PG-13,5.7,Other,27459,Other,en,15.2,22942221,88.0,2009,12,4,1,6.5
1117,1116,0.0,0.0,0.0,0.0,Elite Squad,4000000.0,Other,Other,Other,Action,R,8.1,Other,87276,Other,Other,23.6,0,115.0,2008,5,30,1,6.2
1118,1117,0.0,0.0,0.0,0.0,The Queen,15000000.0,Other,UK,Other,Biography,PG-13,7.3,Other,91765,Other,en,19.1,123384128,103.0,2006,11,17,1,6.8
1119,1118,0.0,0.0,0.0,0.0,Moms' Night Out,5000000.0,Other,USA,Other,Comedy,PG,5.4,Other,11566,Other,en,10.3,10429707,98.0,2014,5,9,0,6.6
1120,1119,0.0,0.0,0.0,0.0,The Call,13000000.0,Other,USA,Other,Crime,R,6.7,Other,96983,Other,en,34.5,68572378,97.0,2013,3,15,0,6.1
1121,1120,0.0,0.0,0.0,0.0,The Homesman,16000000.0,Other,USA,Other,Drama,R,6.6,Other,24747,Other,en,20.6,3442853,122.0,2014,5,18,1,6.9
1122,1121,0.0,0.0,0.0,0.0,North Country,35000000.0,Warner Bros.,USA,Other,Drama,R,7.3,Other,34785,Other,en,12.8,25224242,126.0,2005,10,21,1,6.4
1123,1122,0.0,0.0,0.0,0.0,Men in Black,90000000.0,Columbia Pictures Corporation,USA,Other,Adventure,PG-13,7.3,Other,443045,Other,en,104.1,589390539,98.0,1997,7,2,0,6.4
1124,1123,0.0,0.0,0.0,0.0,A Walk to Remember,11000000.0,Warner Bros.,USA,Other,Drama,PG,7.4,Other,175688,Other,en,33.3,41227069,101.0,2002,1,25,1,6.1
1125,1124,0.0,0.0,0.0,0.0,The Thief and the Cobbler,28000000.0,Other,UK,Other,Animation,G,7.1,Other,2806,Other,en,2.4,669276,72.0,1995,8,25,0,6.5
1126,1125,0.0,0.0,0.0,0.0,First Knight,55000000.0,Columbia Pictures Corporation,USA,Other,Action,PG-13,5.9,Other,59363,Other,en,19.1,127600435,134.0,1995,7,7,0,6.5
1127,1126,0.0,0.0,0.0,0.0,Bride Wars,30000000.0,Fox 2000 Pictures,USA,Other,Comedy,PG,5.5,Other,87012,Other,en,33.4,114663461,89.0,2009,1,9,0,6.9
1128,1127,0.0,0.0,0.0,0.0,Somewhere,7000000.0,Other,USA,Other,Comedy,R,6.3,Other,38244,Other,en,9.6,0,97.5,2011,1,21,0,6.3
1129,1128,0.0,0.0,0.0,0.0,After Earth,130000000.0,Columbia Pictures,USA,Other,Action,PG-13,4.9,Other,171954,Other,en,42.8,243843127,100.0,2013,5,31,0,6.6
1130,1129,0.0,0.0,0.0,0.0,Confidence,15000000.0,Other,USA,Other,Crime,R,6.7,Other,31441,Other,en,9.9,0,97.0,2003,4,25,0,6.1
1131,1130,0.0,0.0,0.0,0.0,Freddy vs. Jason,30000000.0,New Line Cinema,USA,Other,Action,R,5.8,Other,95670,Wes Craven,en,26.7,114908830,97.0,2003,8,15,1,6.0
1132,1131,0.0,0.0,0.0,0.0,Night at the Museum,110000000.0,Twentieth Century Fox Film Corporation,USA,Shawn Levy,Adventure,PG,6.4,Ben Stiller,260831,Other,en,48.8,574480841,108.0,2006,12,22,0,6.3
1133,1132,0.0,0.0,0.0,0.0,The Curse of the Jade Scorpion,33000000.0,DreamWorks,USA,Woody Allen,Comedy,PG-13,6.8,Other,34035,Woody Allen,en,9.3,0,103.0,2001,8,24,0,6.0
1134,1133,0.0,0.0,0.0,0.0,Six Days Seven Nights,70000000.0,Other,USA,Other,Action,PG-13,5.8,Other,64402,Other,en,18.3,164000000,98.0,1998,6,12,0,6.1
1135,1134,0.0,0.0,0.0,0.0,Fruitvale Station,900000.0,Other,USA,Other,Biography,R,7.5,Other,60303,Other,en,21.0,17385830,85.0,2013,7,26,0,7.0
1136,1135,0.0,0.0,0.0,0.0,Lucy,40000000.0,Other,France,Other,Action,R,6.4,Other,369097,Luc Besson,en,115.2,126546825,89.0,2014,7,25,0,6.4
1137,1136,0.0,0.0,0.0,0.0,A Walk on the Moon,14000000.0,Miramax,USA,Other,Drama,R,6.6,Other,7104,Other,en,6.4,0,107.0,1999,4,23,0,6.4
1138,1137,0.0,0.0,0.0,0.0,Chicago,45000000.0,Miramax,USA,Other,Comedy,PG-13,7.2,Other,185620,Other,en,32.2,306776732,113.0,2003,1,24,0,6.1
1139,1138,0.0,0.0,0.0,0.0,Hollywood Ending,16000000.0,DreamWorks,USA,Woody Allen,Comedy,PG-13,6.6,Other,23185,Woody Allen,en,8.7,0,112.0,2002,5,3,0,6.4
1140,1139,0.0,0.0,0.0,0.0,The Killer Inside Me,13000000.0,Other,USA,Other,Crime,R,6.1,Other,30233,Other,en,11.9,0,109.0,2010,12,17,0,6.5
1141,1140,0.0,0.0,0.0,0.0,The Legend of Drunken Master,10000000.0,Other,Other,Other,Action,R,7.6,Other,37386,Other,Other,15.0,0,102.0,2000,10,20,0,6.2
1142,1141,0.0,0.0,0.0,0.0,Epic,100000000.0,Other,USA,Other,Animation,PG,6.7,Other,91622,Other,en,36.7,268426634,102.0,2013,5,24,0,6.2
1143,1142,0.0,0.0,0.0,0.0,Black Mass,53000000.0,Other,USA,Other,Biography,R,6.9,Johnny Depp,141649,Other,en,46.0,98837872,122.5,2015,9,18,0,6.3
1144,1143,0.0,0.0,0.0,0.0,From Hell,35000000.0,Twentieth Century Fox Film Corporation,USA,Other,Horror,R,6.8,Johnny Depp,132562,Other,en,26.1,74558115,122.0,2001,10,19,0,7.0
1145,1144,0.0,0.0,0.0,0.0,Blood Work,50000000.0,Other,USA,Clint Eastwood,Action,R,6.4,Other,36746,Other,en,10.1,26199517,110.0,2002,8,9,0,6.3
1146,1145,0.0,0.0,0.0,0.0,Oblivion,120000000.0,Universal Pictures,USA,Other,Action,PG-13,7.0,Tom Cruise,423611,Other,en,67.7,286168572,124.0,2013,4,19,0,6.2
1147,1146,0.0,0.0,0.0,0.0,Harold & Kumar Escape from Guantanamo Bay,12000000.0,New Line Cinema,USA,Other,Adventure,R,6.6,Other,119638,Other,en,26.2,43493123,107.0,2008,4,25,0,6.0
1148,1147,0.0,0.0,0.0,0.0,"Synecdoche, New York",21000000.0,Other,USA,Other,Comedy,R,7.5,Other,63761,Other,en,12.8,0,124.0,2008,11,21,0,6.2
1149,1148,0.0,0.0,0.0,0.0,The Raven,26000000.0,Other,USA,Other,Crime,R,6.4,Other,76746,Other,en,22.5,29657751,110.5,2012,4,27,0,6.2
1150,1149,0.0,0.0,0.0,0.0,The Lives of Others,2000000.0,Other,Germany,Other,Drama,R,8.5,Other,286682,Other,Other,34.9,70000000,137.0,2007,3,30,0,6.4
1151,1150,0.0,0.0,0.0,0.0,Pain & Gain,26000000.0,Paramount Pictures,USA,Michael Bay,Action,R,6.5,Other,174055,Other,en,31.9,86175291,129.5,2013,4,26,0,6.1
1152,1151,0.0,0.0,0.0,0.0,"Sex, Lies, and Videotape",1200000.0,Other,USA,Steven Soderbergh,Drama,R,7.2,Other,40810,Other,en,10.9,0,100.0,1989,9,22,1,6.2
1153,1152,0.0,0.0,0.0,0.0,The Happening,48000000.0,Twentieth Century Fox Film Corporation,USA,Other,Comedy,R,5.0,Other,174899,M. Night Shyamalan,en,20.5,163403799,91.0,2008,6,13,1,6.3
1154,1153,0.0,0.0,0.0,0.0,The New World,30000000.0,New Line Cinema,USA,Other,Biography,PG-13,6.7,Other,74974,Other,en,19.1,30536013,135.0,2006,1,20,0,6.2
1155,1154,0.0,0.0,0.0,0.0,Soldier,60000000.0,Warner Bros.,UK,Other,Action,R,6.0,Other,46462,Other,en,11.9,14567883,99.0,1998,10,23,0,6.4
1156,1155,0.0,0.0,0.0,0.0,Penguins of Madagascar,132000000.0,Other,USA,Other,Animation,PG,6.7,Other,67633,Other,en,84.4,373552094,92.0,2014,11,26,0,6.4
1157,1156,0.0,0.0,0.0,0.0,Superbabies: Baby Geniuses 2,20000000.0,Other,Germany,Other,Comedy,PG,2.0,Other,26853,Other,en,5.9,9109322,88.0,2004,8,27,0,6.2
1158,1157,0.0,0.0,0.0,0.0,The Other Woman,40000000.0,Twentieth Century Fox Film Corporation,USA,Other,Comedy,PG-13,6.0,Other,114604,Other,en,34.5,196781193,109.0,2014,4,25,0,6.1
1159,1158,0.0,0.0,0.0,0.0,A Nightmare on Elm Street,35000000.0,New Line Cinema,USA,Other,Horror,R,5.2,Other,81110,Other,en,38.2,25504513,93.0,2010,4,30,0,6.3
1160,1159,0.0,0.0,0.0,0.0,Redbelt,7000000.0,Other,USA,Other,Drama,R,6.8,Other,19259,Other,en,5.1,0,99.0,2008,5,9,0,6.4
1161,1160,0.0,0.0,0.0,0.0,Talladega Nights: The Ballad of Ricky Bobby,72500000.0,Columbia Pictures,USA,Other,Action,PG-13,6.6,Other,140796,Other,en,12.6,162966177,112.0,2006,8,4,0,6.8
1162,1161,0.0,0.0,0.0,0.0,Training Day,45000000.0,Warner Bros.,USA,Other,Crime,R,7.7,Denzel Washington,330571,Other,en,52.1,104876233,122.0,2001,10,5,0,6.6
1163,1162,0.0,0.0,0.0,0.0,The Apostle,5000000.0,Other,USA,Other,Drama,PG-13,7.2,Other,12067,Other,en,4.2,0,134.0,1998,2,20,0,6.4
