budget_ds-movies,company,country,director,genre,gross,rating,score,star,votes,writer,year,keywords,original_language,overview,popularity,revenue,status,title,vote_average,vote_count,Ave_runtime,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Genres
22000000.0,Walt Disney Pictures,USA,Andy Fickman,Comedy,90648202.0,PG,6.2,Dwayne Johnson,48000,Nichole Millard,2007,"[{""id"": 579, ""name"": ""american football""}, {""id"": 1338, ""name"": ""bachelor""}, {""id"": 1483, ""name"": ""sports team""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 163405, ""name"": ""aerobics""}, {""id"": 208185, ""name"": ""tween girl""}, {""id"": 228676, ""name"": ""publicist""}]",en,"Bachelor football star Joe Kingman seems to have it all. He is wealthy and carefree, and his team is on the way to capturing a championship. Suddenly, he is tackled by some unexpected news: He has a young daughter, the result of a last fling with his ex-wife. Joe must learn to balance his personal and professional lives with the needs of his child.",20.699212,147880543,Released,The Game Plan,6.0,428,110.0,7+,6.1,28%,0,0,0,1,0,"Comedy,Family,Sport"
45000000.0,Constantin Film,France,Russell Mulcahy,Action,50648679.0,R,6.3,Milla Jovovich,162711,Paul W.S. Anderson,2007,"[{""id"": 402, ""name"": ""clone""}, {""id"": 1852, ""name"": ""mutant""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 11738, ""name"": ""evil corporation""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 41645, ""name"": ""based on video game""}]",en,"Years after the Racoon City catastrophe, survivors travel across the Nevada desert, hoping to make it to Alaska. Alice joins the caravan and their fight against hordes of zombies and the evil Umbrella Corp.",12.065380000000001,148412065,Released,Resident Evil: Extinction,6.1,1292,94.0,18+,6.3,24%,1,0,0,0,0,"Action,Adventure,Fantasy,Horror,Sci-Fi,Thriller"
0.0,Paramount Pictures,USA,Akiva Schaffer,Comedy,13920741.0,PG-13,6.7,Andy Samberg,64550,Pam Brady,2007,"[{""id"": 5956, ""name"": ""stuntman""}, {""id"": 6669, ""name"": ""step father""}, {""id"": 8181, ""name"": ""swimming pool""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,"For Rod Kimball, performing stunts is a way of life, even though he is rather accident-prone. Poor Rod cannot even get any respect from his stepfather, Frank, who beats him up in weekly sparring matches. When Frank falls ill, Rod devises his most outrageous stunt yet to raise money for Frank's operation -- and then Rod will kick Frank's butt.",6.3095870000000005,14334401,Released,Hot Rod,6.3,313,94.0,13+,6.7,39%,1,0,1,0,0,"Comedy,Sport"
55000000.0,Universal Pictures,UK,Shekhar Kapur,Biography,16285240.0,PG-13,6.9,Cate Blanchett,58073,William Nicholson,2007,"[{""id"": 392, ""name"": ""england""}, {""id"": 441, ""name"": ""assassination""}, {""id"": 514, ""name"": ""spain""}, {""id"": 2389, ""name"": ""virgin""}, {""id"": 4090, ""name"": ""colony""}, {""id"": 6088, ""name"": ""governance""}, {""id"": 7153, ""name"": ""queen elizabeth i""}, {""id"": 7534, ""name"": ""religious war""}, {""id"": 7537, ""name"": ""tudors""}, {""id"": 13129, ""name"": ""execution""}, {""id"": 41406, ""name"": ""middle ages""}, {""id"": 161207, ""name"": ""catholicism""}, {""id"": 182677, ""name"": ""sea battle""}, {""id"": 191599, ""name"": ""palace intrigue""}]",en,"When Queen Elizabeth's reign is threatened by ruthless familial betrayal and Spain's invading army, she and her shrewd adviser must act to safeguard to the lives of her people.",15.274137,74237563,Released,Elizabeth: The Golden Age,6.6,303,114.0,13+,6.8,34%,1,0,0,0,0,"Biography,Drama,History,War"
12000000.0,Metro-Goldwyn-Mayer (MGM),USA,Jon Poll,Comedy,3950294.0,R,7.0,Anton Yelchin,58595,Gustin Nash,2007,"[{""id"": 894, ""name"": ""depression""}, {""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 1279, ""name"": ""medicine""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 1803, ""name"": ""drug addiction""}, {""id"": 3551, ""name"": ""private school""}, {""id"": 5490, ""name"": ""girlfriend""}, {""id"": 5999, ""name"": ""advice""}, {""id"": 6247, ""name"": ""cleverness""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 6437, ""name"": ""toilet""}, {""id"": 7358, ""name"": ""school performance""}, {""id"": 8029, ""name"": ""drama""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10791, ""name"": ""teenage crush""}, {""id"": 15106, ""name"": ""psychiatrist""}, {""id"": 166287, ""name"": ""school bus""}]",en,"Awkward teenager Charlie Bartlett (Anton Yelchin) has trouble fitting in at a new high school. Charlie needs some friends fast, and decides that the best way to find them is to appoint himself the resident psychiatrist. He becomes one of the most popular guys in school by doling out advice and, occasionally, medication, to the student body.",9.779444,0,Released,Charlie Bartlett,6.5,225,97.0,18+,7.0,57%,0,0,1,0,0,"Comedy,Drama,Romance"
15000000.0,Metro-Goldwyn-Mayer (MGM),USA,Katja von Garnier,Drama,3525161.0,PG-13,5.5,Agnes Bruckner,15964,Ehren Kruger,2007,"[{""id"": 715, ""name"": ""chocolate""}, {""id"": 12564, ""name"": ""werewolf""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 212760, ""name"": ""interspecies romance""}, {""id"": 223059, ""name"": ""animal horror""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,A young teenage werewolf is torn between honoring her family's secret and her love for a man.,12.295216,0,Released,Blood and Chocolate,5.4,87,99.0,13+,5.5,11%,0,0,1,0,0,"Drama,Fantasy,Horror,Romance"
185000000.0,Warner Bros.,USA,Christopher Nolan,Action,534858444.0,PG-13,9.0,Christian Bale,1839571,Jonathan Nolan,2008,"[{""id"": 849, ""name"": ""dc comics""}, {""id"": 853, ""name"": ""crime fighter""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 3151, ""name"": ""scarecrow""}, {""id"": 4426, ""name"": ""sadism""}, {""id"": 4630, ""name"": ""chaos""}, {""id"": 6969, ""name"": ""gotham city""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 9537, ""name"": ""joker""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10044, ""name"": ""tragic hero""}, {""id"": 10291, ""name"": ""organized crime""}, {""id"": 18023, ""name"": ""criminal mastermind""}, {""id"": 33518, ""name"": ""district attorney""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 163074, ""name"": ""super villain""}, {""id"": 163455, ""name"": ""super powers""}, {""id"": 230775, ""name"": ""batman""}]",en,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",187.322927,1004558444,Released,The Dark Knight,8.2,12002,152.0,13+,9.0,94%,0,1,0,0,0,"Action,Crime,Drama,Thriller"
150000000.0,Warner Bros.,USA,David Fincher,Drama,127509326.0,PG-13,7.8,Brad Pitt,495968,Eric Roth,2008,"[{""id"": 2913, ""name"": ""diary""}, {""id"": 3588, ""name"": ""navy""}, {""id"": 3739, ""name"": ""funeral""}, {""id"": 4262, ""name"": ""tea""}, {""id"": 9935, ""name"": ""travel""}, {""id"": 11612, ""name"": ""hospital""}]",en,"Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",60.269279000000004,333932083,Released,The Curious Case of Benjamin Button,7.3,3292,166.0,13+,7.8,71%,1,0,0,0,0,"Drama,Fantasy,Romance"
35000000.0,Columbia Pictures,USA,Robert Luketic,Crime,81159365.0,PG-13,6.8,Jim Sturgess,201705,Peter Steinfeld,2008,"[{""id"": 395, ""name"": ""gambling""}, {""id"": 1317, ""name"": ""card game""}, {""id"": 1992, ""name"": ""professor""}, {""id"": 2463, ""name"": ""harvard university""}, {""id"": 2566, ""name"": ""cohabitant""}, {""id"": 3616, ""name"": ""college""}, {""id"": 5490, ""name"": ""girlfriend""}, {""id"": 5948, ""name"": ""studies""}, {""id"": 5984, ""name"": ""dormitory""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 7996, ""name"": ""blackjack""}]",en,"Ben Campbell is a young, highly intelligent, student at M.I.T. in Boston who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine with the desire to become a doctor, Ben learns that he cannot afford the $300,000 for the four to five years of schooling as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor Micky Rosa into a small but secretive club of five. Students Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa of the skill of card counting at blackjack.",45.149947999999995,69823199,Released,21,6.5,1375,123.0,13+,6.8,36%,1,0,0,0,0,"Crime,Drama,History,Thriller"
25000000.0,Paramount Pictures,USA,Matt Reeves,Action,80048433.0,PG-13,7.0,Mike Vogel,319809,Drew Goddard,2008,"[{""id"": 720, ""name"": ""helicopter""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 1418, ""name"": ""skyscraper""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2249, ""name"": ""camcorder""}, {""id"": 4210, ""name"": ""panic""}, {""id"": 4630, ""name"": ""chaos""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 6898, ""name"": ""quarantine""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10617, ""name"": ""disaster""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 11100, ""name"": ""giant monster""}, {""id"": 161791, ""name"": ""kaiju""}, {""id"": 162365, ""name"": ""military""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,"Five young New Yorkers throw their friend a going-away party the night that a monster the size of a skyscraper descends upon the city. Told from the point of view of their video camera, the film is a document of their attempt to survive the most surreal, horrifying event of their lives.",46.942396,170764026,Released,Cloverfield,6.4,2251,85.0,13+,7.0,77%,1,0,0,0,0,"Action,Adventure,Horror,Mystery,Sci-Fi,Thriller"
185000000.0,Paramount Pictures,USA,Steven Spielberg,Action,317101119.0,PG-13,6.2,Harrison Ford,358563,David Koepp,2008,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 483, ""name"": ""riddle""}, {""id"": 1294, ""name"": ""whip""}, {""id"": 1454, ""name"": ""treasure""}, {""id"": 1547, ""name"": ""mexico city""}, {""id"": 2650, ""name"": ""leather jacket""}, {""id"": 4276, ""name"": ""machinegun""}, {""id"": 4939, ""name"": ""alien phenomenons""}, {""id"": 5566, ""name"": ""maya civilization""}, {""id"": 5967, ""name"": ""peru""}, {""id"": 6956, ""name"": ""treasure hunt""}, {""id"": 9830, ""name"": ""nuclear explosion""}, {""id"": 18524, ""name"": ""refrigerator""}, {""id"": 41586, ""name"": ""archaeologist""}, {""id"": 176731, ""name"": ""indiana jones""}, {""id"": 184134, ""name"": ""archeology\u00a0""}]",en,"Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.",75.674458,786636033,Released,Indiana Jones and the Kingdom of the Crystal Skull,5.7,2495,122.0,13+,6.1,78%,1,0,0,0,0,"Action,Adventure"
150000000.0,Columbia Pictures,USA,Peter Berg,Action,227946274.0,PG-13,6.4,Will Smith,375055,Vincent Ngo,2008,"[{""id"": 334, ""name"": ""flying""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 3691, ""name"": ""forbidden love""}, {""id"": 4663, ""name"": ""lovers""}, {""id"": 5608, ""name"": ""affection""}, {""id"": 5920, ""name"": ""advertising expert""}, {""id"": 7464, ""name"": ""alcoholism""}, {""id"": 8872, ""name"": ""invulnerability""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 11794, ""name"": ""pokies""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,"Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?",56.758410999999995,624029371,Released,Hancock,6.2,2961,92.0,13+,6.4,41%,1,0,0,0,0,"Action,Fantasy"
90000000.0,Paramount Pictures,USA,Mark Waters,Adventure,71195053.0,PG,6.6,Freddie Highmore,74370,Karey Kirkpatrick,2008,"[{""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 14768, ""name"": ""single mother""}, {""id"": 156282, ""name"": ""alternate reality""}, {""id"": 160980, ""name"": ""mother child relationship""}, {""id"": 180724, ""name"": ""hidden truth""}, {""id"": 189094, ""name"": ""goblin""}, {""id"": 195269, ""name"": ""magical creature""}, {""id"": 223448, ""name"": ""fairies""}]",en,"Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.",21.436682,162839667,Released,The Spiderwick Chronicles,6.3,572,95.5,7+,6.5,80%,1,0,0,0,0,"Action,Adventure,Drama,Family,Fantasy"
24000000.0,Blue Askew,USA,Kevin Smith,Comedy,31457946.0,R,6.6,Seth Rogen,156855,Kevin Smith,2008,"[{""id"": 445, ""name"": ""pornography""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 3200, ""name"": ""platonic love""}, {""id"": 5593, ""name"": ""pornographic video""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 170827, ""name"": ""sex comedy""}, {""id"": 178329, ""name"": ""best friends in love""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,"Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll, however, the duo begin to sense that they may have more feelings for each other than they previously thought.",27.326465999999996,42105111,Released,Zack and Miri Make a Porno,6.1,721,101.5,18+,6.5,65%,1,0,0,0,0,"Comedy,Romance"
225000000.0,Walt Disney Pictures,USA,Andrew Adamson,Action,141621490.0,PG,6.6,Ben Barnes,162829,Andrew Adamson,2008,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 855, ""name"": ""fictional place""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 2043, ""name"": ""lion""}, {""id"": 3714, ""name"": ""human being""}, {""id"": 4391, ""name"": ""wretch""}, {""id"": 4820, ""name"": ""leap in time""}, {""id"": 5144, ""name"": ""matter of life and death""}, {""id"": 6150, ""name"": ""faith""}, {""id"": 6464, ""name"": ""uncle""}, {""id"": 166930, ""name"": ""narnia""}, {""id"": 170362, ""name"": ""fantasy world""}]",en,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",53.978602,419651413,Released,The Chronicles of Narnia: Prince Caspian,6.3,1630,150.0,7+,6.5,66%,0,0,0,1,0,"Action,Adventure,Family,Fantasy"
80000000.0,Warner Bros.,USA,Peter Segal,Action,130319208.0,PG-13,6.5,Steve Carell,176842,Tom J. Astle,2008,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 470, ""name"": ""spy""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 2052, ""name"": ""traitor""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 4721, ""name"": ""violin""}, {""id"": 10988, ""name"": ""based on tv series""}, {""id"": 33649, ""name"": ""legs""}]",en,"When the identities of secret agents from Control are compromised, the Chief promotes hapless but eager analyst Maxwell Smart and teams him with stylish, capable Agent 99, the only spy whose cover remains intact. Can they work together to thwart the evil plans of KAOS and its crafty operative?",23.496054,230685453,Released,Get Smart,6.0,1051,110.0,13+,6.5,50%,0,1,0,0,0,"Action,Adventure,Comedy"
45000000.0,New Line Cinema,USA,Eric Brevig,Action,101704370.0,PG,5.8,Brendan Fraser,93923,Michael D. Weiss,2008,"[{""id"": 3347, ""name"": ""volcano""}, {""id"": 10506, ""name"": ""prehistoric""}, {""id"": 12616, ""name"": ""dinosaur""}, {""id"": 166958, ""name"": ""prehistoric creature""}, {""id"": 209714, ""name"": ""3d""}]",en,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",53.090422,101702060,Released,Journey to the Center of the Earth,5.8,1309,93.0,all,7.0,86%,0,0,0,1,0,"Action,Adventure,Family,Fantasy,Sci-Fi"
70000000.0,Warner Bros.,USA,Peyton Reed,Comedy,97690976.0,PG-13,6.8,Jim Carrey,289261,Nicholas Stoller,2008,"[{""id"": 5413, ""name"": ""bungee-jump""}, {""id"": 167608, ""name"": ""scooter""}]",en,Carl Allen has stumbled across a way to shake free of post-divorce blues and a dead-end job: embrace life and say yes to everything.,43.849351,225990978,Released,Yes Man,6.4,1813,104.0,13+,6.8,46%,1,0,0,0,0,"Comedy,Romance"
150000000.0,Walt Disney Animation Studios,USA,Byron Howard,Animation,114053579.0,PG,6.9,John Travolta,158580,Dan Fogelman,2008,"[{""id"": 1939, ""name"": ""hamster""}, {""id"": 9963, ""name"": ""kids and family""}, {""id"": 18165, ""name"": ""animal""}, {""id"": 158378, ""name"": ""cat vs dog""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 213873, ""name"": ""dog cat friendship""}, {""id"": 230873, ""name"": ""animal lead""}, {""id"": 232802, ""name"": ""girl dog relationship""}]",en,"Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks it's real. After he's accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt must harness all his ""super powers"" to find a way home.",41.845878000000006,309979994,Released,Bolt,6.3,1750,97.0,7+,6.8,89%,1,0,0,1,0,"Animation,Adventure,Comedy,Drama,Family"
0.0,Paramount Vantage,UK,Saul Dibb,Biography,13823741.0,PG-13,6.9,Keira Knightley,66399,Jeffrey Hatcher,2008,"[{""id"": 392, ""name"": ""england""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 4235, ""name"": ""duke""}, {""id"": 5305, ""name"": ""gambling debts""}, {""id"": 5809, ""name"": ""marriage crisis""}]",en,"A chronicle of the life of 18th century aristocrat Georgiana, Duchess of Devonshire, who was reviled for her extravagant political and personal life.",18.591657,0,Released,The Duchess,6.7,396,110.0,13+,6.9,62%,1,0,1,0,0,"Biography,Drama,History,Romance"
11000000.0,Walt Disney Pictures,USA,Kenny Ortega,Comedy,90559416.0,G,4.6,Zac Efron,47545,Peter Barsocchini,2008,"[{""id"": 4344, ""name"": ""musical""}, {""id"": 6027, ""name"": ""music""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 33910, ""name"": ""high school student""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,"It's almost graduation day for high school seniors Troy, Gabriella, Sharpay, Chad, Ryan and Taylor ― and the thought of heading off in separate directions after leaving East High has these Wildcats thinking they need to do something they'll remember forever. Together with the rest of the Wildcats, they stage a spring musical reflecting their hopes and fears about the future and their unforgettable experiences growing up together. But with graduation approaching and college plans in question, what will become of the dreams, romances, and friendships of East High's senior Wildcats?",21.801188,0,Released,High School Musical 3: Senior Year,6.2,821,114.0,all,4.8,64%,0,0,0,1,0,"Comedy,Drama,Family,Music,Musical,Romance"
150000000.0,DreamWorks Animation,USA,Eric Darnell,Animation,180010950.0,PG,6.7,Ben Stiller,162026,Etan Cohen,2008,"[{""id"": 409, ""name"": ""africa""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 1691, ""name"": ""dance""}, {""id"": 1899, ""name"": ""hunger""}, {""id"": 2043, ""name"": ""lion""}, {""id"": 2172, ""name"": ""zoo""}, {""id"": 2509, ""name"": ""hippopotamus""}, {""id"": 2552, ""name"": ""chimp""}, {""id"": 3028, ""name"": ""penguin""}, {""id"": 3347, ""name"": ""volcano""}, {""id"": 3645, ""name"": ""madagascar""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 7639, ""name"": ""zebra""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 15097, ""name"": ""shark""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,"Alex, Marty, Melman, Gloria, King Julien, Maurice, the penguins and the chimps are back and still marooned on Madagascar. In the face of this obstacle, the New Yorkers have hatched a plan so crazy it just might work. With military precision, the penguins have repaired an old crashed plane... sort of.",44.141021,603900354,Released,Madagascar: Escape 2 Africa,6.2,1810,89.0,7+,6.6,64%,1,0,0,0,0,"Animation,Adventure,Comedy,Family"
80000000.0,Walt Disney Pictures,USA,Adam Shankman,Comedy,110101975.0,PG,6.1,Adam Sandler,76733,Matt Lopez,2008,"[{""id"": 187084, ""name"": ""wishes come true""}, {""id"": 187710, ""name"": ""escapade""}, {""id"": 189449, ""name"": ""disorder""}, {""id"": 202322, ""name"": ""imaginary""}, {""id"": 206809, ""name"": ""miraculous event""}, {""id"": 206810, ""name"": ""imaginary kingdom""}, {""id"": 206811, ""name"": ""life turned upside down""}, {""id"": 206812, ""name"": ""nothing goes right""}]",en,Skeeter Bronson is a down-on-his-luck guy who's always telling bedtime stories to his niece and nephew. But his life is turned upside down when the fantastical stories he makes up for entertainment inexplicably turn into reality. Can a bewildered Skeeter manage his own unruly fantasies now that the outrageous characters and situations from his mind have morphed into actual people and events?,23.531720999999997,212874442,Released,Bedtime Stories,5.9,901,99.0,7+,6.0,26%,0,0,0,1,0,"Comedy,Family,Fantasy,Romance"
0.0,Good Dick,USA,Marianna Palka,Comedy,15542.0,R,6.4,Marianna Palka,6977,Marianna Palka,2008,"[{""id"": 738, ""name"": ""sexuality""}, {""id"": 1253, ""name"": ""roommate""}, {""id"": 9789, ""name"": ""misfit""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 187056, ""name"": ""woman director""}]",en,"A fidgety, wisecracking video store clerk develops a fixation on a particularly reclusive customer, a frequent visitor to the pornography section of Cinefile, the video store where he works in Los Angeles. After multiple failures to impress her during their brief daily transactions, he finds her street address in the store's database, drives to her apartment building and initiates an unconventional campaign to win her affections.",1.948435,0,Released,Good Dick,6.1,34,86.0,18+,6.4,50%,0,0,1,0,0,"Comedy,Drama,Romance"
8000000.0,Overture Films,USA,Christine Jeffs,Comedy,12062558.0,R,6.9,Amy Adams,63616,Megan Holley,2008,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 641, ""name"": ""single parent""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 1490, ""name"": ""cleaning lady""}, {""id"": 1508, ""name"": ""new mexico""}, {""id"": 4298, ""name"": ""teamwork""}, {""id"": 5683, ""name"": ""family business ""}, {""id"": 11727, ""name"": ""crime scene""}, {""id"": 187056, ""name"": ""woman director""}]",en,A single mother and her slacker sister find an unexpected way to turn their lives around in the off-beat dramatic comedy. In order to raise the tuition to send her young son to private school the mom starts an unusual business – a biohazard removal/crime scene clean-up service.,19.336367000000003,16174377,Released,Sunshine Cleaning,6.5,255,96.5,18+,6.8,74%,0,0,1,0,0,"Comedy,Drama"
15000000.0,Lakeshore Entertainment,USA,Ryhei Kitamura,Horror,83361.0,R,6.1,Vinnie Jones,51337,Jeff Buhler,2008,"[{""id"": 1003, ""name"": ""photographer""}, {""id"": 4452, ""name"": ""butcher""}, {""id"": 4459, ""name"": ""vegetarian""}, {""id"": 5152, ""name"": ""midnight""}, {""id"": 8636, ""name"": ""blood splatter""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10333, ""name"": ""stalking""}, {""id"": 10738, ""name"": ""diner""}, {""id"": 11181, ""name"": ""decapitation""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 177489, ""name"": ""subway train""}, {""id"": 212412, ""name"": ""very little dialogue""}]",en,"The photographer Leon lives with his girlfriend and waitress Maya waiting for a chance to get in the photo business. When Maya contacts their friend Jurgis, he schedules a meeting for Leon with the successful owner of arts gallery Susan Hoff; she analyzes Leon's work and asks him to improve the quality of his photos. During the night, the upset Leon decides to wander on the streets taking pictures with his camera, and he follows three punks down to the subway station; when the gang attacks a young woman, Leon defends her and the guys move on. On the next morning, Leon discovers that the woman is missing. He goes to the police station, but Detective Lynn Hadley does not give much attention to him and discredits his statement. Leon becomes obsessed to find what happened with the stranger and he watches the subway station. When he sees the elegant butcher Mahogany in the train, Leon believes he might be a murderer and stalks him everywhere, in the beginning of his journey to the darkness.",19.913960999999997,3533227,Released,The Midnight Meat Train,6.0,290,98.0,18+,6.1,72%,0,0,1,0,0,"Horror,Mystery,Thriller"
60000000.0,Millennium Films,USA,Jon Avnet,Action,40081410.0,R,6.0,Robert De Niro,76498,Russell Gewirtz,2008,"[{""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 11422, ""name"": ""plot twist""}, {""id"": 11719, ""name"": ""dirty cop""}]",en,"Two veteran New York City detectives work to identify the possible connection between a recent murder and a case they believe they solved years ago; is there a serial killer on the loose, and did they perhaps put the wrong person behind bars?",18.380176000000002,73174566,Released,Righteous Kill,5.9,375,101.0,18+,6.0,18%,0,1,0,0,0,"Crime,Drama,Mystery,Thriller"
30000000.0,Twentieth Century Fox Film Corporation,USA,Chris Carter,Drama,20981633.0,PG-13,5.9,David Duchovny,81648,Frank Spotnitz,2008,"[{""id"": 1603, ""name"": ""extraterrestrial technology""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 18525, ""name"": ""fbi agent""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,"Six years after the events of The X-Files series finale, former FBI agent Doctor Dana Scully is now a staff physician at Our Lady of Sorrows, a Catholic hospital, and treating a boy named Christian who has Sandhoff disease, a terminal brain condition. FBI agent Drummy arrives to ask Scully’s help in locating Fox Mulder, the fugitive former head of the X-Files division, and says they will call off its manhunt for him if he will help investigate the disappearances of several women, including young FBI agent Monica Banan.  Mulder and Scully are called back to duty by the FBI when a former priest claims to be receiving psychic visions pertaining to a kidnapped agent.",25.454549,68369434,Released,The X Files: I Want to Believe,5.5,523,104.0,13+,5.9,31%,0,1,0,0,0,"Crime,Drama,Horror,Mystery,Sci-Fi,Thriller"
8000000.0,Metro-Goldwyn-Mayer (MGM),USA,Marc Schlermann,Crime,108662.0,R,6.0,Alyssa Milano,28065,Mark Neveldine,2008,"[{""id"": 293, ""name"": ""female nudity""}, {""id"": 7645, ""name"": ""pathology""}, {""id"": 9139, ""name"": ""student of medicine""}, {""id"": 11259, ""name"": ""extortion""}, {""id"": 11494, ""name"": ""drug use""}, {""id"": 18249, ""name"": ""game""}, {""id"": 156544, ""name"": ""cadaver""}, {""id"": 221193, ""name"": ""perfect murder""}]",en,"Medical student Ted Grey (Milo Ventimiglia) graduates at the top of his class and quickly joins an elite pathology program, whose top students invite him into their circle. There he uncovers a gruesome secret: They play a game in which one tries to commit the perfect, undetectable murder, then the others compete to determine the victim's cause of death.",9.782433000000001,0,Released,Pathology,5.6,144,95.0,18+,6.0,45%,0,0,1,0,0,"Crime,Thriller"
