budget_ds-movies,company,country,director,genre,gross,rating,score,star,votes,writer,original_language,popularity,revenue,title,Ave_runtime,release_year,release_month,recomendation,Netflix,Hulu,Prime Video,Disney+
30000000.0,Warner Bros.,USA,Other,Action,34604054.0,R,5.8,Other,37114,Other,en,12.837116,56489558,Cradle 2 the Grave,101.0,2003,2,1.0,0.0,0.0,0.0,0.0
35000000.0,Other,USA,Other,Biography,52277485.0,PG,6.9,Other,33983,Other,en,9.254647,52277485,Radio,109.0,2003,10,1.0,0.0,0.0,0.0,0.0
41000000.0,Other,Hong Kong,Other,Action,22108977.0,PG-13,5.2,Other,33031,Other,en,14.653718,0,The Medallion,88.0,2003,8,1.0,0.0,0.0,0.0,0.0
56000000.0,Other,USA,Other,Biography,12870569.0,PG-13,6.3,Other,13877,Other,en,4.362535,12923936,Gods and Generals,216.5,2003,2,1.0,0.0,0.0,0.0,0.0
0.0,Fox 2000 Pictures,USA,Other,Comedy,6126237.0,PG,4.8,Other,3593,Other,en,1.118511,6126237,Chasing Papi,80.0,2003,4,0.0,0.0,0.0,0.0,0.0
6000000.0,Other,USA,Other,Drama,2220008.0,PG-13,7.2,Other,30284,Other,en,6.27257,2944752,Shattered Glass,94.0,2003,11,2.0,0.0,0.0,0.0,0.0
20000000.0,Metro Goldwyn Mayer,USA,Other,Comedy,15408822.0,PG-13,5.6,Other,14998,Other,en,5.596835,17432163,A Guy Thing,101.0,2003,1,1.0,0.0,0.0,1.0,0.0
22000000.0,New Line Cinema,Canada,Other,Drama,6886089.0,PG-13,6.2,Other,15914,Other,en,1.3225280000000001,0,Willard,100.0,2003,3,1.0,0.0,0.0,0.0,0.0
12000000.0,Other,USA,Other,Comedy,4922166.0,PG,2.1,Other,24013,Other,en,1.623338,4922166,From Justin to Kelly,85.5,2003,6,0.0,0.0,0.0,0.0,0.0
5000000.0,Other,USA,Other,Biography,728253.0,R,6.3,Other,13368,Other,en,4.129165,742898,Party Monster,98.0,2003,10,1.0,0.0,0.0,1.0,0.0
18000000.0,DreamWorks,USA,Woody Allen,Comedy,3203044.0,R,6.4,Other,26752,Woody Allen,en,8.945081,0,Anything Else,108.0,2003,9,1.0,0.0,0.0,0.0,0.0
52000000.0,Metro Goldwyn Mayer,USA,Other,Action,23020488.0,PG-13,5.5,Other,44218,Other,en,15.207070000000002,0,Bulletproof Monk,104.0,2003,4,1.0,0.0,0.0,0.0,0.0
25000000.0,Other,USA,Other,Animation,39399750.0,PG,5.6,Other,6266,Other,en,8.255708,0,Rugrats Go Wild,92.0,2003,6,1.0,1.0,0.0,0.0,0.0
35200000.0,DreamWorks,USA,Other,Comedy,37788228.0,PG-13,5.4,Other,15761,Other,en,3.4571940000000003,0,Head of State,95.0,2003,3,1.0,0.0,0.0,0.0,0.0
9500000.0,Other,France,Other,Animation,7002255.0,PG-13,7.8,Other,45091,Other,fr,13.944645000000001,1477676,The Triplets of Belleville,80.0,2004,2,2.0,0.0,0.0,0.0,0.0
17000000.0,Paramount Pictures,USA,Other,Comedy,22734486.0,PG-13,5.6,Other,12351,Other,en,10.149569,0,Dickie Roberts: Former Child Star,98.0,2003,9,1.0,0.0,0.0,0.0,0.0
2500000.0,Other,USA,Other,Drama,548712.0,R,6.9,Other,9504,Other,en,3.65924,0,All the Real Girls,108.0,2003,8,1.0,0.0,0.0,0.0,0.0
40000000.0,Miramax,Germany,Other,Comedy,9692135.0,PG-13,5.9,Ben Stiller,49311,Other,en,15.590001,19322135,Duplex,89.0,2003,9,1.0,0.0,0.0,0.0,0.0
780000.0,Other,USA,Other,Action,1310470.0,PG-13,6.8,Other,18614,Other,en,6.003418,0,Saints and Soldiers,90.0,2005,3,1.0,0.0,0.0,0.0,0.0
15000000.0,Other,USA,Other,Crime,12212417.0,R,6.7,Other,31441,Other,en,9.874189999999999,0,Confidence,97.0,2003,4,1.0,0.0,0.0,0.0,0.0
3200000.0,Other,USA,Other,Crime,8243880.0,R,7.0,Other,29638,Other,en,9.976428,0,The Cooler,101.0,2004,1,2.0,0.0,1.0,1.0,0.0
6000000.0,Other,USA,Other,Comedy,17508936.0,PG-13,7.3,Other,23327,Other,en,4.053017,18750246,A Mighty Wind,91.0,2003,5,2.0,0.0,0.0,0.0,0.0
0.0,Other,USA,Other,Biography,6003587.0,R,7.5,Other,43695,Other,en,7.792851,6003587,American Splendor,101.0,2003,9,2.0,0.0,0.0,0.0,0.0
17000000.0,Touchstone Pictures,Other,Joel Schumacher,Biography,1571504.0,R,6.9,Other,17114,Other,en,9.583578,1569918,Veronica Guerin,98.0,2003,10,1.0,0.0,0.0,0.0,0.0
300000.0,Other,USA,Other,Comedy,2528664.0,PG-13,7.1,Other,18604,Other,en,4.270596,0,Pieces of April,80.5,2003,11,2.0,0.0,0.0,0.0,0.0
850000.0,Other,USA,Other,Comedy,819939.0,R,7.1,Other,15327,Other,en,5.4249160000000005,819939,Latter Days,107.0,2004,7,2.0,0.0,0.0,0.0,0.0
14000000.0,Other,USA,Other,Comedy,15550605.0,PG-13,4.7,Other,25543,Other,en,14.813614000000001,0,My Boss's Daughter,84.5,2003,8,0.0,0.0,0.0,1.0,0.0
16000000.0,Other,USA,Other,Comedy,14108518.0,PG-13,5.6,Other,8515,Other,en,3.199784,0,How to Deal,99.5,2003,7,1.0,0.0,0.0,0.0,0.0
20000000.0,Other,USA,Other,Animation,47887943.0,G,5.4,Other,12827,Other,en,19.819893,135680000,The Jungle Book 2,72.0,2003,2,1.0,0.0,0.0,0.0,1.0
8000000.0,Other,USA,Other,Comedy,336456.0,R,5.6,Other,7455,Other,en,6.335881,0,The Singing Detective,109.0,2003,11,1.0,0.0,0.0,0.0,0.0
17000000.0,Metro Goldwyn Mayer,USA,Other,Comedy,37566230.0,PG,5.1,Other,3621,Other,en,3.5603300000000004,0,Good Boy!,93.5,2003,10,1.0,0.0,0.0,0.0,0.0
7500000.0,Other,UK,Other,Drama,197148.0,R,6.2,Other,18854,Other,en,8.859657,0,Code 46,92.5,2004,9,1.0,0.0,0.0,0.0,0.0
8000000.0,Other,Canada,Other,Comedy,3432342.0,R,7.7,Other,25926,Other,fr,3.03091,3432342,The Barbarian Invasions,99.0,2004,3,2.0,0.0,0.0,0.0,0.0
6800000.0,Other,USA,Other,Crime,33225.0,R,6.4,Other,11203,Other,en,4.665309,0,Shade,101.0,2004,5,1.0,0.0,0.0,1.0,0.0
10000000.0,Other,Canada,Other,Biography,4068087.0,PG-13,7.7,Other,2347,Other,en,3.2081720000000002,4069090,The Visual Bible: The Gospel of John,152.5,2003,11,2.0,0.0,0.0,1.0,0.0
15000000.0,Other,Germany,Other,Drama,2281585.0,PG-13,6.4,Other,5769,Other,en,1.485324,0,The Company,194.0,2004,5,1.0,0.0,0.0,0.0,0.0
30000000.0,Other,USA,Rob Reiner,Comedy,14208384.0,PG-13,5.6,Other,12021,Other,en,4.352422,15368897,Alex & Emma,98.0,2003,6,1.0,0.0,0.0,0.0,0.0
10000000.0,Other,Canada,Other,Crime,1011054.0,R,7.1,Other,11157,Other,en,8.045488,0,Owning Mahowny,104.0,2003,9,2.0,0.0,0.0,0.0,0.0
0.0,Other,UK,Other,Comedy,533344.0,PG-13,5.5,Other,4107,Other,en,1.7172900000000002,0,Masked and Anonymous,112.0,2003,8,1.0,0.0,0.0,0.0,0.0
1000000.0,Other,USA,Other,Drama,279282.0,PG-13,6.1,Other,3943,Other,en,5.20209,0,The Battle of Shaker Heights,89.5,2003,8,1.0,0.0,0.0,0.0,0.0
29000000.0,New Line Cinema,USA,Other,Drama,81001787.0,PG-13,7.9,Other,433778,Other,en,55.109138,115603229,The Notebook,123.0,2004,6,2.0,0.0,0.0,0.0,0.0
1200000.0,Other,USA,Other,Horror,56000369.0,R,7.7,Other,324911,Other,en,63.655972999999996,103911669,Saw,103.0,2004,10,2.0,0.0,0.0,0.0,0.0
175000000.0,Warner Bros.,USA,Other,Drama,133378256.0,R,7.2,Other,416797,Other,en,66.803149,497409852,Troy,163.0,2004,5,2.0,0.0,0.0,0.0,0.0
60000000.0,Touchstone Pictures,USA,Other,Drama,114197520.0,PG-13,6.5,Other,210421,M. Night Shyamalan,en,27.491891,256697520,The Village,108.0,2004,7,1.0,0.0,0.0,0.0,0.0
66000000.0,Other,USA,Other,Action,59623958.0,PG-13,6.8,Other,263755,Other,en,47.479755,99318987,Hellboy,122.0,2004,4,1.0,0.0,0.0,0.0,0.0
17000000.0,Paramount Pictures,USA,Other,Comedy,86058055.0,PG-13,7.0,Other,272796,Other,en,36.423716999999996,129042871,Mean Girls,97.0,2004,4,2.0,0.0,0.0,0.0,0.0
130000000.0,Warner Bros.,UK,Other,Adventure,249358727.0,PG,7.8,Other,433220,Other,en,79.679601,789804554,Harry Potter and the Prisoner of Azkaban,141.5,2004,6,2.0,0.0,0.0,0.0,0.0
92000000.0,Other,USA,Other,Animation,261441092.0,PG,8.0,Other,526078,Other,en,77.817571,631442092,The Incredibles,115.0,2004,11,2.0,0.0,0.0,0.0,1.0
20000000.0,Other,USA,Other,Drama,34400301.0,R,8.3,Other,739779,Other,en,56.481487,72258126,Eternal Sunshine of the Spotless Mind,108.0,2004,3,2.0,0.0,0.0,0.0,0.0
125000000.0,Twentieth Century Fox Film Corporation,USA,Other,Action,186740799.0,PG-13,6.4,Other,359369,Other,en,41.380094,544272402,The Day After Tomorrow,124.0,2004,5,1.0,0.0,0.0,0.0,0.0
30000000.0,Miramax,USA,Other,Action,66208183.0,R,8.0,Other,559456,Quentin Tarantino,en,50.622607,152159461,Kill Bill: Vol. 2,136.5,2004,4,2.0,0.0,1.0,0.0,0.0
33000000.0,Other,USA,Other,Action,33682273.0,R,6.5,Other,132881,Other,en,35.099610999999996,54700105,The Punisher,124.0,2004,4,1.0,0.0,0.0,0.0,0.0
25000000.0,DreamWorks,USA,Other,Comedy,17718223.0,R,6.6,Other,171952,Other,en,25.848003,20796847,EuroTrip,93.0,2004,2,1.0,0.0,0.0,0.0,0.0
4000000.0,Universal Pictures,UK,Other,Comedy,13542874.0,R,8.0,Other,431204,Other,en,49.12486,30039392,Shaun of the Dead,99.0,2004,9,2.0,0.0,0.0,0.0,0.0
25000000.0,Other,USA,Other,Comedy,14589444.0,R,6.8,Other,181038,Other,en,39.784026000000004,30411183,The Girl Next Door,108.0,2004,4,1.0,0.0,0.0,0.0,0.0
37000000.0,Other,USA,Other,Comedy,70831760.0,PG-13,5.5,Other,108278,Other,en,28.703007,113086475,White Chicks,109.0,2004,6,1.0,0.0,0.0,0.0,0.0
5000000.0,Other,Spain,Other,Drama,1082715.0,R,7.7,Other,305705,Other,en,35.252056,8203235,The Machinist,101.0,2004,12,2.0,0.0,0.0,1.0,0.0
6500000.0,Other,USA,Other,Crime,54580300.0,R,7.8,Other,380305,Other,en,28.223163,98410061,Crash,112.0,2005,5,2.0,0.0,0.0,0.0,0.0
400000.0,Other,USA,Other,Comedy,44540956.0,PG,6.9,Other,171561,Other,en,23.603514,46118097,Napoleon Dynamite,95.5,2004,8,1.0,0.0,0.0,0.0,0.0
18339750.0,Other,Germany,Other,Biography,5509040.0,R,8.3,Other,273142,Other,Other,32.445895,92180910,Downfall,156.0,2005,4,2.0,0.0,0.0,1.0,0.0
30000000.0,Warner Bros.,USA,Clint Eastwood,Drama,100492203.0,PG-13,8.1,Other,531349,Other,en,70.456012,216763646,Million Dollar Baby,132.0,2005,1,2.0,0.0,0.0,0.0,0.0
13000000.0,Other,USA,Other,Sci-Fi,57938693.0,R,7.7,Other,389344,Other,en,73.307513,96060858,The Butterfly Effect,113.0,2004,1,2.0,0.0,0.0,0.0,0.0
6500000.0,Other,UK,Other,Crime,2338695.0,R,7.4,Other,142918,Other,en,24.0034,11850214,Layer Cake,105.0,2005,6,2.0,0.0,0.0,0.0,0.0
26000000.0,Other,USA,Other,Action,59020957.0,R,7.3,Other,207278,Other,en,44.529429,102356381,Dawn of the Dead,101.0,2004,3,2.0,0.0,0.0,0.0,0.0
30000000.0,Other,USA,Other,Drama,370782930.0,R,7.2,Other,189895,Other,en,38.171417,611899420,The Passion of the Christ,127.0,2004,2,2.0,0.0,0.0,0.0,0.0
50000000.0,Touchstone Pictures,USA,Other,Adventure,24006726.0,R,7.3,Other,152238,Other,en,25.237969,34808403,The Life Aquatic with Steve Zissou,119.0,2004,12,2.0,0.0,0.0,0.0,0.0
27000000.0,Columbia Pictures,USA,Other,Drama,33987757.0,R,7.3,Other,178546,Other,en,22.636908,115505027,Closer,104.0,2004,12,2.0,0.0,0.0,0.0,0.0
24000000.0,Other,Japan,Other,Animation,4711096.0,PG,8.2,Other,244403,Other,Other,49.549984,234710455,Howl's Moving Castle,119.0,2005,6,2.0,0.0,0.0,0.0,0.0
37000000.0,Other,USA,Other,Comedy,57231747.0,PG-13,6.1,Other,133690,Other,en,41.569541,96455697,13 Going on 30,98.0,2004,4,1.0,0.0,0.0,0.0,0.0
25000000.0,Miramax,USA,Other,Biography,51680613.0,PG,7.7,Johnny Depp,183261,Other,en,34.160447999999995,116766556,Finding Neverland,106.0,2004,12,2.0,0.0,0.0,0.0,0.0
200000000.0,Columbia Pictures Corporation,USA,Other,Action,373585825.0,PG-13,7.3,Other,455788,Other,en,35.149586,783766341,Spider-Man 2,127.0,2004,6,2.0,0.0,0.0,0.0,0.0
65000000.0,Paramount Pictures,USA,Other,Crime,101005703.0,R,7.6,Tom Cruise,313641,Other,en,44.815022,217764291,Collateral,117.5,2004,8,2.0,0.0,0.0,0.0,0.0
120000000.0,Twentieth Century Fox Film Corporation,USA,Other,Action,144801023.0,PG-13,7.1,Other,427037,Other,en,95.914473,347234916,"I, Robot",115.0,2004,7,2.0,0.0,0.0,0.0,0.0
75000000.0,Universal Pictures,USA,Other,Action,176241941.0,PG-13,7.8,Matt Damon,382473,Other,en,53.213931,288500217,The Bourne Supremacy,108.0,2004,7,2.0,0.0,0.0,0.0,0.0
150000000.0,DreamWorks,USA,Other,Animation,436471036.0,PG,7.2,Other,345654,Other,en,47.320801,919838758,Shrek 2,93.0,2004,5,2.0,0.0,0.0,0.0,0.0
155000000.0,Warner Bros.,Germany,Oliver Stone,Action,34297191.0,R,5.5,Other,147034,Other,en,39.019228999999996,167298192,Alexander,175.0,2004,11,1.0,0.0,0.0,0.0,0.0
105000000.0,Universal Pictures,USA,Other,Action,57761012.0,PG-13,6.7,Other,195150,Other,en,27.835435999999998,115772733,The Chronicles of Riddick,119.0,2004,6,1.0,0.0,0.0,0.0,0.0
20000000.0,Warner Bros.,USA,Other,Comedy,51438175.0,PG,5.9,Other,69308,Other,en,25.28132,70067909,A Cinderella Story,95.0,2004,7,1.0,0.0,0.0,0.0,0.0
60000000.0,DreamWorks,USA,Steven Spielberg,Comedy,77872883.0,PG-13,7.3,Tom Hanks,332893,Andrew Niccol,en,57.753914,219417255,The Terminal,128.0,2004,6,2.0,0.0,0.0,0.0,0.0
12000000.0,Other,USA,Other,Comedy,71503593.0,R,7.5,Other,158893,Other,en,23.425431,109502303,Sideways,126.0,2005,1,2.0,0.0,0.0,0.0,0.0
75000000.0,Columbia Pictures Corporation,USA,Other,Comedy,120908074.0,PG-13,6.8,Adam Sandler,285752,Other,en,61.437585999999996,196482882,50 First Dates,99.0,2004,2,1.0,0.0,0.0,0.0,0.0
26000000.0,DreamWorks,USA,Other,Comedy,85288303.0,PG-13,7.2,Other,287731,Other,en,29.342744,90574188,Anchorman: The Legend of Ron Burgundy,94.0,2004,7,2.0,0.0,0.0,0.0,0.0
60000000.0,Twentieth Century Fox Film Corporation,USA,Other,Action,80282231.0,PG-13,5.6,Other,158616,Other,en,42.957215999999995,171183863,AVP: Alien vs. Predator,101.0,2004,8,1.0,0.0,0.0,0.0,0.0
100000000.0,Walt Disney Pictures,USA,Other,Action,173008894.0,PG,6.9,Nicolas Cage,270517,Other,en,58.849256000000004,347451894,National Treasure,131.0,2004,11,1.0,0.0,0.0,0.0,0.0
40000000.0,Walt Disney Pictures,USA,Other,Comedy,95170481.0,G,5.7,Other,60516,Other,en,30.002907,95149435,The Princess Diaries 2: Royal Engagement,113.0,2004,8,1.0,0.0,0.0,0.0,1.0
65000000.0,New Line Cinema,USA,Other,Action,52411906.0,R,5.9,Other,144728,Other,en,49.660055,128905366,Blade: Trinity,118.0,2004,12,1.0,0.0,0.0,0.0,0.0
110000000.0,Warner Bros.,USA,Steven Soderbergh,Crime,125544280.0,PG-13,6.5,George Clooney,307924,Other,en,76.840712,362744280,Ocean's Twelve,125.0,2004,12,1.0,0.0,0.0,0.0,0.0
42000000.0,Universal Pictures,USA,Other,Comedy,88097164.0,PG-13,5.9,Ben Stiller,112520,Other,en,33.238296000000005,171963386,Along Came Polly,90.0,2004,1,1.0,0.0,0.0,0.0,0.0
7000.0,Other,USA,Other,Drama,424760.0,PG-13,6.9,Other,82126,Other,en,23.307949,424760,Primer,77.0,2005,5,1.0,0.0,0.0,0.0,0.0
9000000.0,Other,USA,Other,Adventure,18225165.0,R,7.1,Other,163893,Other,en,18.514292,23936908,Harold & Kumar Go to White Castle,88.0,2004,7,2.0,0.0,0.0,0.0,0.0
30000000.0,Paramount Pictures,USA,Other,Action,32774834.0,R,7.2,Other,143540,Other,en,26.509175,50907422,Team America: World Police,98.0,2004,10,2.0,0.0,0.0,0.0,0.0
35000000.0,Miramax,USA,Other,Comedy,22918387.0,PG,6.3,Other,52189,Other,en,22.71592,27388767,Ella Enchanted,96.0,2004,4,1.0,0.0,0.0,0.0,0.0
2500000.0,Other,USA,Other,Comedy,26782316.0,R,7.5,Other,194736,Other,en,30.583959000000004,26781723,Garden State,102.0,2004,8,2.0,0.0,0.0,0.0,0.0
90000000.0,Paramount Pictures,USA,Other,Comedy,59484742.0,PG-13,5.2,Other,52528,Other,en,19.224754,102000000,The Stepford Wives,93.0,2004,6,1.0,0.0,0.0,0.0,0.0
10000000.0,Metro Goldwyn Mayer,USA,Other,Comedy,9436390.0,PG,5.3,Other,13534,Other,en,5.842299,0,Sleepover,89.0,2004,7,1.0,1.0,0.0,1.0,0.0
10000000.0,Columbia Pictures,USA,Other,Horror,110359362.0,PG-13,5.9,Other,123954,Other,en,35.695442,183474602,The Grudge,91.5,2004,10,1.0,0.0,0.0,0.0,0.0
15000000.0,Walt Disney Pictures,Germany,Other,Comedy,29331068.0,PG,4.6,Other,24807,Other,en,7.424798,29331068,Confessions of a Teenage Drama Queen,89.0,2004,2,0.0,0.0,0.0,0.0,1.0
165000000.0,Other,USA,Robert Zemeckis,Animation,183373735.0,G,6.6,Tom Hanks,135644,Other,en,47.323228,305875730,The Polar Express,100.0,2004,11,1.0,1.0,0.0,0.0,0.0
45000000.0,Other,Germany,Other,Action,51201453.0,R,6.2,Other,166204,Other,en,29.880121999999997,129394835,Resident Evil: Apocalypse,94.0,2004,9,1.0,1.0,0.0,0.0,0.0
2700000.0,Other,USA,Richard Linklater,Drama,5792822.0,R,8.0,Other,183893,Other,en,14.799323000000001,15992615,Before Sunset,80.0,2004,7,2.0,0.0,0.0,0.0,0.0
17500000.0,Other,UK,Other,Biography,23472900.0,PG-13,8.1,Other,287354,Other,en,28.605420000000002,38000000,Hotel Rwanda,121.0,2005,2,2.0,0.0,0.0,0.0,0.0
40000000.0,Other,USA,Other,Mystery,48022900.0,PG-13,6.6,Johnny Depp,158830,Stephen King,en,32.908414,92913171,Secret Window,96.0,2004,3,1.0,0.0,0.0,0.0,0.0
80000000.0,Universal Pictures,USA,Other,Comedy,279261160.0,PG-13,6.3,Ben Stiller,224962,Other,en,32.829538,516642939,Meet the Fockers,115.0,2004,12,1.0,0.0,0.0,0.0,0.0
80000000.0,Paramount Pictures,USA,Other,Drama,65955630.0,R,6.6,Denzel Washington,91915,Other,en,21.394281,96105964,The Manchurian Candidate,129.0,2004,7,1.0,0.0,0.0,0.0,0.0
75000000.0,Other,USA,Other,Animation,160861908.0,PG,6.0,Other,143760,Other,en,47.094369,367275019,Shark Tale,90.0,2004,10,1.0,0.0,0.0,0.0,0.0
100000000.0,Warner Bros.,USA,Other,Action,40202379.0,PG-13,3.3,Other,94156,Other,en,32.271938,82102379,Catwoman,104.0,2004,7,0.0,0.0,0.0,0.0,0.0
20000000.0,Other,Hong Kong,Other,Action,17108591.0,R,7.8,Other,107714,Other,Other,13.658985000000001,100914445,Kung Fu Hustle,99.0,2005,4,2.0,1.0,0.0,0.0,0.0
35000000.0,Touchstone Pictures,USA,Other,Comedy,39799191.0,R,6.2,Tom Hanks,89095,Joel Coen,en,23.666229,0,The Ladykillers,104.0,2004,3,1.0,0.0,0.0,0.0,0.0
56000000.0,Metro Goldwyn Mayer,USA,Other,Action,45860039.0,PG-13,6.2,Other,57514,Other,en,23.438398,57223890,Walking Tall,86.0,2004,4,1.0,0.0,1.0,0.0,0.0
80000000.0,Warner Bros.,USA,Other,Animation,84216833.0,PG,5.0,Other,37347,Other,en,22.644275,181466833,Scooby-Doo 2: Monsters Unleashed,93.0,2004,3,0.0,0.0,0.0,0.0,0.0
80000000.0,Columbia Pictures Corporation,USA,Other,Comedy,42044321.0,PG-13,6.4,Adam Sandler,69641,Other,en,14.209329,55041367,Spanglish,130.5,2004,12,1.0,0.0,0.0,0.0,0.0
70000000.0,Paramount Pictures,USA,Other,Action,37760080.0,PG,6.1,Other,75838,Other,en,24.664776,57958696,Sky Captain and the World of Tomorrow,106.5,2004,9,1.0,0.0,0.0,0.0,0.0
110000000.0,Other,USA,Other,Action,24008137.0,PG,5.8,Other,74208,Other,en,22.643776000000003,72178895,Around the World in 80 Days,120.0,2004,6,1.0,0.0,0.0,0.0,1.0
30000000.0,Paramount Pictures,USA,Other,Animation,85417988.0,PG,7.0,Other,64681,Other,en,27.870755,140161792,The SpongeBob SquarePants Movie,87.0,2004,11,2.0,0.0,0.0,0.0,0.0
28000000.0,Other,Canada,Other,Biography,64378093.0,PG,7.5,Other,39337,Other,en,7.534003,64445708,Miracle,135.0,2004,2,2.0,1.0,0.0,0.0,1.0
40000000.0,Universal Pictures,USA,Other,Biography,75331600.0,PG-13,7.7,Other,118709,Other,en,21.743320999999998,124731534,Ray,152.0,2004,10,2.0,0.0,0.0,0.0,0.0
40000000.0,Universal Pictures,UK,Other,Comedy,40226215.0,R,5.9,Other,86780,Other,en,28.803802,40203020,Bridget Jones: The Edge of Reason,108.0,2004,11,1.0,0.0,0.0,0.0,0.0
12806000.0,Other,Spain,Other,Biography,2086345.0,PG-13,8.0,Other,68680,Other,es,17.363739000000002,38535221,The Sea Inside,125.0,2005,3,2.0,0.0,0.0,0.0,0.0
15000000.0,New Line Cinema,USA,Other,Family,10411980.0,PG,5.9,Other,24185,Other,en,10.9071,14867514,Raise Your Voice,101.5,2004,10,1.0,0.0,0.0,0.0,0.0
47000000.0,Other,France,Other,Drama,6167817.0,R,7.7,Other,65676,Other,fr,23.05451,0,A Very Long Engagement,133.0,2005,1,2.0,0.0,0.0,0.0,0.0
30000000.0,Metro Goldwyn Mayer,USA,Other,Drama,12831121.0,PG-13,7.0,Other,47492,Other,en,9.301561999999999,13001257,Wicker Park,114.0,2004,9,2.0,0.0,0.0,0.0,0.0
60000000.0,Other,USA,Other,Comedy,88237754.0,PG-13,6.1,Ben Stiller,126292,Other,en,28.848841999999998,170268750,Starsky & Hutch,101.0,2004,3,1.0,0.0,0.0,0.0,0.0
45000000.0,Twentieth Century Fox Film Corporation,USA,Other,Action,21009180.0,PG-13,6.1,Other,47724,Other,en,20.374308,21009180,Flight of the Phoenix,113.0,2004,12,1.0,0.0,0.0,0.0,0.0
23000000.0,Other,USA,Other,Comedy,12189514.0,PG-13,6.1,Other,32053,Other,en,3.3620449999999997,12,Chasing Liberty,106.0,2004,1,1.0,0.0,0.0,0.0,0.0
18000000.0,Fox 2000 Pictures,USA,Other,Adventure,16702864.0,PG,5.2,Other,8590,Other,en,4.492858999999999,16702864,Catch That Kid,91.5,2004,2,1.0,0.0,0.0,0.0,0.0
31000000.0,Universal Pictures,UK,Other,Comedy,17001133.0,PG-13,6.3,Other,54481,Other,en,16.736734,41512007,Wimbledon,98.0,2004,9,1.0,0.0,0.0,0.0,0.0
3500000.0,Other,USA,Other,Action,96793.0,PG-13,5.3,Other,12958,Other,en,6.396936,0,D.E.B.S.,91.0,2005,3,1.0,0.0,0.0,0.0,0.0
25000000.0,New Line Cinema,USA,Other,Action,32003620.0,PG-13,6.5,Other,83359,Other,en,24.459948,56422687,Cellular,94.0,2004,9,1.0,0.0,0.0,0.0,0.0
0.0,Other,UK,Other,Crime,6013.0,NOT RATED,7.7,Other,42813,Other,en,12.818441,0,Dead Man's Shoes,90.0,2004,10,2.0,0.0,0.0,0.0,0.0
22000000.0,Other,USA,Other,Comedy,12784713.0,R,6.7,Other,58795,Other,en,14.925633,0,I Heart Huckabees,106.5,2004,10,1.0,0.0,0.0,0.0,0.0
35000000.0,Twentieth Century Fox Film Corporation,USA,Other,Animation,75369589.0,PG,5.0,Other,65727,Other,en,17.667826,200804534,Garfield,80.0,2004,6,0.0,0.0,0.0,0.0,0.0
12000000.0,Other,France,Other,Action,1197786.0,R,7.2,Other,59532,Luc Besson,fr,17.493735,9584131,District B13,84.0,2006,6,2.0,0.0,0.0,0.0,0.0
11000000.0,Other,USA,Other,Biography,10214647.0,R,7.1,Other,44163,Other,en,6.799314,0,Kinsey,118.0,2005,1,2.0,0.0,1.0,0.0,0.0
19000000.0,Paramount Pictures,USA,Other,Adventure,58169327.0,PG-13,5.9,Other,39413,Other,en,8.584398,69631118,Without a Paddle,95.0,2004,8,1.0,0.0,0.0,0.0,0.0
35000000.0,Miramax,USA,Kevin Smith,Comedy,25266129.0,PG-13,6.2,Other,57503,Kevin Smith,en,14.699342000000001,36098382,Jersey Girl,102.0,2004,3,1.0,0.0,0.0,0.0,0.0
0.0,Other,Other,Other,Action,11050094.0,PG-13,7.6,Other,97297,Other,zh,21.064082,92863945,House of Flying Daggers,119.0,2005,1,2.0,0.0,0.0,0.0,0.0
23000000.0,Other,USA,Other,Drama,16136476.0,PG-13,6.2,Other,18220,Other,en,6.618149000000001,16123851,Vanity Fair,141.0,2004,9,1.0,0.0,0.0,0.0,0.0
12000000.0,Other,Hong Kong,Other,Drama,261481.0,R,7.5,Other,44245,Other,zh,12.664786999999999,19271312,2046,129.0,2004,9,2.0,0.0,0.0,0.0,0.0
16000000.0,Metro Goldwyn Mayer,USA,Other,Comedy,13922211.0,R,4.4,Other,19312,Other,en,9.400404,14822346,Soul Plane,86.0,2004,5,0.0,1.0,0.0,1.0,0.0
57000000.0,Other,UK,Other,Action,6768055.0,PG,4.2,Other,11831,Other,en,9.27875,28283637,Thunderbirds,95.0,2004,7,0.0,0.0,0.0,0.0,0.0
50000000.0,Other,USA,Renny Harlin,Horror,41821986.0,R,5.1,Other,30074,Other,en,15.761384,78000586,Exorcist: The Beginning,114.0,2004,8,1.0,0.0,0.0,0.0,0.0
8600000.0,Other,USA,Other,Comedy,4992159.0,R,5.7,Other,25081,Other,en,2.62082,5001655,Club Dread,104.0,2004,2,1.0,0.0,0.0,0.0,0.0
24000000.0,DreamWorks,USA,Other,Comedy,17071962.0,PG-13,5.6,Other,24085,Other,en,7.701041,16980098,Win a Date with Tad Hamilton!,97.5,2004,1,1.0,0.0,0.0,0.0,0.0
5000000.0,Other,USA,Other,Comedy,8940582.0,PG-13,6.8,Other,41727,Other,en,9.851230000000001,0,Saved!,92.0,2004,6,1.0,0.0,0.0,0.0,0.0
100000000.0,Touchstone Pictures,USA,Other,Action,67286731.0,PG-13,6.7,Other,70990,Other,en,16.759252,108103450,Hidalgo,136.0,2004,3,1.0,0.0,0.0,0.0,0.0
500000.0,Other,USA,Other,Crime,603951.0,R,7.3,Other,27869,Other,en,8.519202,603943,Mean Creek,90.0,2004,9,2.0,0.0,0.0,0.0,0.0
